X,Y
-13198227.0232,4034523.8244
-13198203.6436,4034519.5887
-13198103.5577,4034445.0455
-13198586.4413,4034726.708
-13198631.514,4034699.3173
-13198611.4693,4034702.2724
-13198626.5565,4034676.9154
-13198387.0428,4034532.1552
-13198417.6605,4034554.7006
-13198276.6458,4034535.5172
-13198189.1079,4034508.425
-13198132.2928,4034479.1871
-13208698.7367,4034300.5933
-13208716.3709,4034328.4268
-13208946.4742,4034754.9773
-13208951.3151,4034729.4712
-13209009.4257,4034819.9945
-13208986.8001,4034787.7844
-13208989.8308,4034795.5051
-13196341.3523,4035423.602
-13196325.2685,4035417.4204
-13196323.796,4035434.3644
-13196292.7072,4035453.3993
-13196267.2498,4035454.1528
-13204751.7524,4033865.265
-13196182.8516,4035748.4113
-13196206.9354,4035742.2194
-13196346.0012,4035374.3302
-13196323.0719,4035377.8184
-13196303.5464,4035380.1783
-13204765.3933,4033871.869
-13196261.0065,4035413.2011
-13196274.3333,4035376.136
-13198314.8,4038493.6131
-13198324.9732,4038482.5872
-13198340.9281,4038467.3318
-13198310.644,4038437.3843
-13198296.7773,4038445.5067
-13198285.8163,4038465.4218
-13198231.2157,4038457.0839
-13198231.5403,4038434.8392
-13198235.1142,4038418.1131
-13198128.2679,4038463.3446
-13198133.2984,4038449.103
-13198139.3009,4038423.6564
-13198031.7549,4038424.9825
-13198044.0567,4038409.4464
-13198054.6338,4038397.069
-13197966.4235,4038365.9697
-13197981.9501,4038350.5726
-13197997.2426,4038338.2294
-13197883.3165,4038352.3883
-13197870.5092,4038370.9781
-13197866.6658,4038388.8526
-13197934.5898,4038388.6048
-13197918.0549,4038401.3683
-13197906.6201,4038423.0094
-13197993.0755,4038444.7657
-13197980.4381,4038461.3205
-13197967.749,4038473.8965
-13198067.0898,4038492.9795
-13198058.4705,4038508.0305
-13198057.072,4038529.6864
-13198152.6685,4038511.9225
-13198153.9289,4038525.7728
-13198144.8217,4038553.4343
-13198240.9144,4038503.0422
-13198259.1983,4038567.5943
-13198275.2737,4038586.1252
-13198288.4449,4038573.3074
-13198300.3603,4038557.0655
-13198330.7578,4038524.8934
-13198348.3364,4038521.9201
-13198369.5929,4038514.5406
-13198198.8127,4038464.5549
-13198187.9418,4038445.9869
-13198184.9234,4038427.5513
-13198087.7469,4038455.3195
-13198091.2321,4038438.8673
-13198097.0117,4038422.4924
-13198002.0311,4038402.4439
-13198015.926,4038383.7644
-13198026.1617,4038368.7382
-13197938.9485,4038344.6953
-13197951.2771,4038330.5602
-13197967.2341,4038312.8545
-13197891.5246,4038305.5
-13197903.7403,4038289.1243
-13197921.1265,4038276.5301
-13197952.0368,4038407.7601
-13197940.9924,4038421.4931
-13197926.9934,4038437.8671
-13198019.1215,4038467.4199
-13198008.8264,4038480.3587
-13197993.2781,4038496.5587
-13198095.1793,4038505.2402
-13198096.4224,4038524.3013
-13198089.2672,4038543.9996
-13198181.8239,4038510.9151
-13198202.9502,4038535.3051
-13198275.4821,4038512.9207
-13198259.8479,4038524.386
-13198243.1079,4038539.6907
-13196213.8296,4035800.9643
-13204794.0663,4033878.0043
-13204778.0721,4033867.7367
-13204822.2329,4033876.5711
-13195537.3898,4036042.1084
-13195549.8759,4036006.0438
-13206837.9044,4036089.4773
-13204737.8838,4033861.8822
-13204807.8114,4033872.8647
-13197307.0207,4038179.2135
-13197300.6548,4038153.8313
-13197290.0587,4038123.029
-13197274.8148,4038098.0827
-13197270.4892,4038061.3652
-13197252.409,4038031.1973
-13197229.463,4038006.2538
-13197409.1452,4038299.5555
-13197402.4162,4038493.989
-13197384.3604,4038470.843
-13197348.959,4038259.0745
-13197358.6756,4037898.49
-13197410.8297,4037913.955
-13197469.4238,4037924.8957
-13197462.7168,4037979.8043
-13197412.4867,4037995.3641
-13197420.5223,4038079.2207
-13197426.2547,4038130.6107
-13197435.0394,4038159.2796
-13197432.0067,4038182.8289
-13196175.5114,4035789.9752
-13195562.8078,4035975.2188
-13197371.4254,4037964.5776
-13197390.6336,4037921.5428
-13197436.3113,4037916.4435
-13197484.8715,4037952.8564
-13197457.0696,4038016.979
-13197422.8178,4038100.6601
-13197393.9094,4038228.3623
-13197430.7718,4038216.5628
-13197414.1616,4038271.1576
-13197417.0497,4038325.2517
-13197421.6404,4038378.4097
-13197428.6391,4038467.2475
-13197351.5123,4038301.4253
-13197336.298,4038229.7945
-13197317.9839,4038207.5351
-13197365.5969,4038165.3241
-13197353.8107,4038134.1699
-13197352.5585,4038097.2324
-13197338.6983,4038072.1393
-13197315.1112,4038046.8378
-13197309.3143,4038013.5215
-13197299.8461,4037981.7902
-13205769.2353,4034624.4986
-13205957.5225,4034575.7899
-13206034.2616,4034509.0753
-13205958.0901,4034423.4297
-13206106.1478,4034440.8637
-13206174.7547,4034407.8267
-13196153.0593,4035736.0712
-13196123.5838,4035774.374
-13205788.0384,4034594.6392
-13205885.091,4034576.4565
-13206010.6110675,4034560.890839
-13206065.4562,4034478.4659
-13206071.8964,4034432.6811
-13206095.2709722,4034423.46924708
-13194318.2001,4034523.3529
-13194323.4824,4034508.4018
-13194248.283,4034713.8752
-13194256.2779,4034674.6016
-13194258.2438,4034641.1823
-13194260.8258,4034451.1113
-13194230.3801,4034457.1344
-13194245.2827,4034421.724
-13194232.6468,4034503.4289
-13194220.999,4034569.7062
-13194115.2871,4034983.9527
-13194162.3561,4034943.8771
-13194185.315,4034955.5353
-13194190.1004,4034936.7079
-13194239.4254,4034867.5028
-13194158.9038,4034720.0145
-13193989.7789,4034791.6717
-13194054.2629,4034808.3269
-13194035.7157,4034849.684
-13194123.7288,4034913.5698
-13194378.9369,4033353.9512
-13194382.0626,4033373.6677
-13194379.585,4033450.8728
-13194399.061,4033442.2564
-13194377.3933,4033487.2193
-13194379.5242,4033523.6332
-13194396.556,4033528.0209
-13194387.6546,4033563.5406
-13194395.9569,4033599.6639
-13194385.6606,4033545.6086
-13194380.1853,4033392.886
-13194374.6909,4033431.4228
-13194377.6144,4033470.97
-13194399.8062,4033462.1828
-13194380.0602,4033507.1946
-13194395.6436,4033579.8632
-13194321.8161,4033612.7571
-13196128.4261,4035743.5737
-13196153.6858,4035791.4065
-13196254.8057,4035720.593
-13196253.0559,4035693.5499
-13196201.8807,4035668.79
-13196597.3306,4035502.1078
-13196608.8405,4035481.0902
-13196613.6006,4035464.9445
-13196626.9047,4035435.351
-13196636.533,4035412.7608
-13196639.2205,4035392.1143
-13196651.906,4035369.4344
-13196661.4664,4035343.7489
-13196665.4246,4035324.0551
-13196670.1196,4035302.8418
-13196677.6085,4035277.7475
-13196673.8885,4035254.8365
-13196680.8886,4035230.8582
-13196723.5071,4036168.2681
-13205116.0926,4033895.2221
-13205042.4671,4033897.9155
-13205030.9969,4033897.2187
-13208484.6975,4034082.0249
-13208423.5488,4034106.8708
-13208381.3124,4034155.2791
-13208659.5403,4034384.0497
-13208605.1605,4034345.3379
-13208784.8764038,4034413.93842483
-13208901.0131,4034808.9906
-13195748.773,4035850.2677
-13195732.4774,4035826.0244
-13195718.1488,4035802.2558
-13195700.4917,4035782.1535
-13195682.2117,4035760.4665
-13195661.5298,4035745.1759
-13195642.5957,4035722.6766
-13195537.1789,4035702.7833
-13195556.5549,4035720.6122
-13195574.5071,4035740.3198
-13195591.9717,4035761.8643
-13195616.136,4035776.6478
-13195635.5202,4035789.4208
-13195657.7463,4035808.2983
-13195678.5758,4035822.8197
-13195691.4174,4035842.5298
-13195705.3331,4035859.9737
-13195726.8161,4035950.2728
-13195699.1309,4035960.8728
-13195663.6075,4035958.7016
-13195646.8518,4035970.0631
-13195627.9055,4035954.7232
-13195613.7621,4035988.2978
-13195640.2143,4036032.1415
-13195611.1401,4036030.1673
-13195590.214,4036051.8001
-13195576.3913,4036077.6553
-13195565.4947,4036104.3501
-13195584.5626,4036116.3275
-13195297.8322,4036113.7384
-13195327.9887,4036048.266
-13195330.2969,4036013.5639
-13195333.5768,4035986.6902
-13195331.5964,4035957.0829
-13193338.4106,4034116.1888
-13193324.4305,4034231.6342
-13193320.4276,4034176.8635
-13193494.0987,4034329.5481
-13193511.414,4034342.5612
-13193531.2733,4034317.279
-13193540.4142,4034350.3107
-13193518.3748,4034356.8546
-13193612.8382,4034269.0681
-13193674.1076,4034240.8912
-13193722.4795,4034219.6519
-13193687.2185,4034151.0214
-13193778.3477,4034112.6834
-13193865.7776,4034076.3848
-13193926.5157,4034070.5085
-13193955.6936,4034067.5616
-13193938.2104,4034094.4898
-13193959.5941,4034075.8468
-13193957.5904,4034112.3948
-13193991.5182,4034121.8498
-13193973.0997,4034132.4727
-13196876.2581,4035156.6927
-13196954.0581,4035243.7773
-13196897.7817,4035183.3068
-13196915.5208,4035184.1344
-13196943.6674,4035176.1801
-13196855.3374,4035176.4047
-13193506.4463,4033571.9896
-13193299.1836,4034110.7339
-13193459.2829,4034347.6998
-13193487.0131,4034364.9919
-13193578.6942,4034289.6868
-13193776.0681,4034198.2174
-13193815.3856,4034183.3005
-13193861.0529,4034155.3504
-13193904.3235,4034136.6141
-13204564.7604,4033836.7036
-13209581.3738,4034077.162
-13209550.2038199,4034074.82244447
-13209527.6356817,4034073.76873099
-13209502.8061,4034081.5582
-13209481.6769,4034086.9693
-13209433.5022,4034076.4481
-13193497.3408,4033545.3759
-13193334.2211,4034066.6942
-13193320.3119,4034284.1963
-13193421.3852,4034282.2854
-13193452.8831,4034261.9063
-13193492.3782,4034243.2416
-13193546.925,4034224.0678
-13193587.0542,4034207.1397
-13193648.9421,4034179.6475
-13193739.0364,4034121.7724
-13193835.9694,4034090.9211
-13193922.9942,4034042.5756
-13193933.2338,4034004.5015
-13193961.482,4034024.8097
-13194066.988,4034643.747
-13194046.6403,4034627.2629
-13194029.5376,4034610.6303
-13194019.6045,4034587.1892
-13193995.3649,4034576.8487
-13193982.9884,4034556.7722
-13193970.5637,4034537.1054
-13193969.255,4034513.1703
-13193965.0398,4034492.8839
-13193956.7392,4034471.6182
-13193953.0971,4034446.8548
-13196589.1687,4035149.5062
-13196577.4492,4035171.3252
-13196133.9732,4035690.5703
-13196183.3318,4035680.4357
-13196609.9558,4035314.6554
-13196617.4406,4035292.4805
-13196617.6085,4035266.0072
-13196629.6132,4035238.0835
-13196646.5635,4035155.9714
-13196664.0211,4035181.4835
-13196665.601,4035206.3873
-13196559.3823,4035269.8193
-13196586.2423,4035276.9014
-13196574.9906,4035250.1183
-13196595.7135,4035255.7219
-13196598.3424,4035240.0485
-13196617.8695,4035201.2389
-13196560.3674,4035189.5195
-13196543.6253,4035203.9122
-13204483.6942,4033828.7336
-13204421.1331,4033816.2618
-13196960.1823,4035270.8767
-13196936.8399,4035213.053
-13196987.8061,4035252.9401
-13196988.0355,4035226.9022
-13196995.4709,4035200.017
-13196995.3159,4035172.7582
-13196963.0533,4035167.8984
-13196832.0376,4035131.4869
-13196854.873,4035112.8211
-13196814.3047,4035116.0968
-13196106.0593,4035709.8212
-13196132.4704822,4035672.52021915
-13204237.2946618,4033793.75190054
-13196521.345,4035245.9079
-13204450.2092,4033821.4457
-13204399.3626,4033819.3972
-13204347.4703957,4033814.62931109
-13196530.8893,4035223.9452
-13194042.3503,4034706.181
-13194021.8219,4034680.5231
-13193998.4374,4034671.8249
-13193995.7831,4034692.0699
-13193963.6834,4034631.5137
-13193904.0809,4034578.2351
-13193897.5276,4034591.4877
-13193883.9884,4034580.9831
-13193906.3627,4034328.6904
-13193919.4013,4034267.8302
-13193984.3401,4034649.375
-13193976.8548,4034669.219
-13193939.6987,4034617.2867
-13193918.8839,4034596.312
-13193898.504,4034435.8628
-13193901.749,4034393.2313
-13193914.6619,4034291.2841
-13193946.9565,4034211.6936
-13193961.7139,4034183.3457
-13196511.3744,4035263.4618
-13204285.3428,4033801.5445
-13196482.8575,4035266.8538
-13204364.2591,4033812.7033
-13204332.2379,4033812.8995
-13196501.5082,4035290.4464
-13204324.1619,4033812.2962
-13204273.972577,4033797.94118028
-13198117.0401,4038822.9507
-13198223.9882,4038944.7558
-13196191.5551,4035604.7973
-13196166.3664,4035647.7149
-13196492.7198,4035311.303
-13204305.6800778,4033808.01539461
-13197200.7929,4034361.2089
-13197244.2782,4034344.3128
-13197324.1579,4034512.2664
-13197201.571,4034451.0134
-13197219.7087,4034675.6495
-13197224.6137,4034647.2424
-13197230.9416,4034617.547
-13197241.781,4034606.8227
-13197258.3759,4034585.4314
-13197275.8415,4034609.7016
-13197202.5199,4034615.4502
-13197300.1193,4034389.6803
-13197201.149,4034538.0249
-13197231.0057,4034469.4915
-13197218.6178,4034693.4222
-13197180.3551,4034708.6179
-13205012.6558,4033897.8106
-13204953.6262,4033892.7251
-13204937.661,4033887.6393
-13195494.3546,4035957.458
-13195507.0343,4035923.0022
-13195526.4215,4035859.0522
-13195533.3126,4035823.264
-13195534.7828,4035787.0165
-13195513.0852,4035754.8671
-13195538.087,4035754.9008
-13195489.873,4035723.2089
-13204965.325,4033892.0633
-13204894.1147,4033880.0031
-13204924.9488195,4033887.47362185
-13196534.2694,4035352.6119
-13196175.1258,4035618.9411
-13196156.3595,4035618.7689
-13195236.8983,4036128.3046
-13195212.6489,4036148.1007
-13195192.7227,4036182.8906
-13195234.7078,4036188.6049
-13195189.9568,4036214.0583
-13195261.8881,4036111.8369
-13195278.1133,4036073.2824
-13195276.5391,4036058.1969
-13195289.22,4036034.056
-13195267.5602,4036017.6339
-13195288.7474,4035990.894
-13195270.0018,4035974.6294
-13195255.982,4035985.223
-13197406.5902,4034481.8845
-13196552.4189,4035289.8766
-13196573.5319,4035307.0653
-13196543.5766,4035311.8918
-13196534.6938,4035333.9223
-13196524.8534,4035374.843
-13204999.1561,4033896.2454
-13196514.6965,4035399.1195
-13196212.148,4035644.5561
-13196208.2737,4035630.4128
-13196252.7656,4035538.4135
-13196272.5694,4035525.5886
-13196293.846,4035515.2198
-13196309.4162,4035498.4377
-13196329.6922,4035488.1421
-13196352.015,4035477.3464
-13196397.647,4035468.171
-13208940.4337,4034277.783
-13209111.682,4034981.4939
-13209149.8277,4034992.7754
-13209140.4011,4034972.4729
-13208949.1305,4035035.6445
-13208974.6314,4034872.0654
-13205100.1538,4033898.4402
-13205087.6665,4033899.1932
-13205073.6533,4033899.3182
-13205058.1382,4033895.8197
-13206841.8384,4033793.7326
-13196255.1492,4035658.4081
-13196252.3039,4035629.2072
-13196233.3674,4035601.3762
-13196255.656,4035594.5386
-13196253.0539,4035612.536
-13196271.8744,4035590.2623
-13196284.7738,4035628.6682
-13196297.0338,4035575.5061
-13196313.0592,4035557.6421
-13196332.7256,4035545.4851
-13196351.9507,4035532.7266
-13196354.7834,4035557.5419
-13196373.0827,4035526.1301
-13198249.8024,4039101.9034
-13198262.2844,4039141.9038
-13198292.1887,4039176.6484
-13198207.183,4039088.5109
-13206987.6263,4033837.1234
-13196375.1814,4035473.0976
-13197420.4599,4034371.489
-13207004.9863,4034079.5764
-13204906.6148,4033881.3209
-13206854.7656,4033793.8438
-13206868.0423,4033795.6221
-13206894.6007,4033802.6128
-13206935.5337,4033822.8347
-13197847.8261,4038447.3141
-13197864.1373,4038470.9364
-13197880.1317,4038484.2022
-13197898.0786,4038498.0481
-13197371.9147,4034355.1147
-13197404.9428,4034353.7438
-13197420.0165,4034361.441
-13197421.2204,4034392.8125
-13196892.1268,4035141.3348
-13196913.8887,4035126.824
-13196943.4092,4035137.3662
-13196949.446,4035098.73
-13196968.6995,4035097.3622
-13196972.7896,4035129.3877
-13197004.8297,4035137.4303
-13197004.6045,4035090.1272
-13197007.5663,4035114.3405
-13197038.4598,4035095.2151
-13206881.4822,4033801.5043
-13206813.1583,4033784.6157
-13206828.4812,4033788.9721
-13196883.7664,4035095.2111
-13196815.9771,4035156.8866
-13196799.7457,4035156.2211
-13196785.9302,4035135.5531
-13196777.3492,4035098.999
-13196753.2252,4035110.8889
-13196722.157,4035084.276
-13196751.0408,4035074.7444
-13196729.757,4035065.0063
-13196678.766,4035114.2522
-13196699.3897,4035137.7458
-13206972.4274446,4033828.13778796
-13195519.3596,4035677.6677
-13195503.434,4035690.5127
-13197412.8893,4034406.7317
-13197295.2367,4034559.3469
-13196937.9051,4039169.5667
-13196954.3887,4039185.9733
-13196992.0918,4039209.4227
-13197232.6173,4039276.5742
-13197241.3516,4039249.239
-13197131.3728,4039165.0503
-13197125.5892,4039099.1061
-13197111.4849,4039089.5408
-13196972.2694,4038949.0396
-13197021.3545,4038964.9636
-13197168.6889,4039063.9284
-13195307.9269,4035899.0092
-13195307.0965,4035829.0844
-13195330.284,4035789.7746
-13195278.9374,4035793.0956
-13195255.5826,4035796.988
-13195290.7312,4035749.8584
-13195269.0597,4035758.8005
-13195318.0014,4035747.6938
-13195338.695,4035746.7952
-13195269.4174,4035707.8147
-13195306.4943,4035714.6131
-13195288.6163,4035685.5699
-13195329.2908,4035670.0013
-13195345.1753,4035711.3958
-13195387.1298,4035944.296
-13195375.6825,4035907.6483
-13196913.7572,4039157.7495
-13197172.4037,4039341.0198
-13197141.4983,4039262.1591
-13197219.878,4039164.1424
-13197227.817,4039194.7622
-13197166.2822,4039126.3767
-13197155.0179,4039116.5721
-13197140.5706,4039107.1365
-13197003.1697,4038936.6184
-13197011.1596,4038951.4942
-13197032.5326,4038977.737
-13197045.2174,4038990.9298
-13197185.1138,4039070.3524
-13206342.9997,4034053.6239
-13206353.6719,4034016.8475
-13206313.7071,4033999.5408
-13206487.0137,4034239.2672
-13208271.3673,4034359.0458
-13208288.7996,4034348.212
-13195747.0174,4035918.3504
-13196791.5953,4035202.4297
-13196740.7459,4035157.0118
-13206375.3466,4034113.7329
-13206398.179,4034088.8613
-13206416.5414,4034022.2433
-13206404.1282,4034013.9405
-13206489.0572,4034159.4933
-13206521.6385,4034101.9626
-13206440.7144,4034088.4279
-13197214.7196,4037975.5368
-13197191.8833,4037934.6154
-13197269.914,4037958.0692
-13197252.201,4037926.31
-13197232.7647,4037905.1871
-13197209.1141,4037882.0013
-13197186.2052,4037861.5673
-13197187.7821,4037823.7068
-13197169.9403,4037818.5158
-13197162.527,4037786.8642
-13197159.084,4038001.589
-13197159.7292,4038036.0718
